25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U
2.648,0,0,0,0.952,0,0,0,0,0,0,0,0,5.476,0,0,2.909,0,0,0,1.452,0,0,3.405,0.41,0.381,0
0,3.948,0,0,0,0,0,0,0,0,0,0,1.11,7.105,0,0.705,0.681,0,0,0,3.409,1.181,0.467,0,1.562,0,0
1.052,3.652,0,0,0,0.5,4.957,1.281,0,0.948,0,0.205,19.947,37.428,1.729,1.738,3.729,0,0,0,0,0,0,2.176,4.757,4.876,3.386
0,0,1.195,0.49,1.686,0,0,0,0,0,0,0.876,1.552,4.767,0,0,0,0,0,0.362,0,0,1.724,3.014,1.967,-0.005,0
2.519,1.729,1.481,0,1.162,2.081,0,0,0,0,0,0,0.786,4.481,0,0,0,0,0,0.814,1.614,0,0,0,3.59,0,0.557
0,0,0,0,0,1.262,3.776,0,0,0,0,0.843,0.59,6.038,0,0,0,0,0.724,0,0.567,0,0,0,2.352,0,0
0,0,0,0,0,0.89,1.186,0,1.333,0.019,0,0,0,6.176,4.005,0,0,0,0,0.69,0,0,0,0,0.729,0,0
0,0,0.738,0.467,0,0,0,0,0,0,0,0,0,5.262,0,0.938,1.329,0,0,0,0,2.486,0,1.871,1.305,0,0
0,0,0.252,0,0,0,2.771,0.824,0,0,0,0,2.233,7.457,1.981,0.305,1.019,0.438,0,0,0.167,0.8,0,1.133,0,1.038,0
0,2.738,0,0,0,1.29,1.224,0,0,0,1.595,2.262,-0.01,5.271,0,0,0.305,0,0,0,0,0.91,1.69,2.714,1.262,0,0.633
0,0,0,0,0.895,0.929,9.471,0,0,1.229,0,1.729,30.828,56.799,0.376,2.129,2.576,2.686,0,2.5,1.919,0,0,0,2.933,0,0
0,1.067,0,1.929,0,3.929,0,0,0,0,2.3,0,3.238,4.49,1.252,0,0,0,0.752,0,1.386,0.438,0,0,0.652,5.233,0
0,0,0,0,0,0,0,1.467,0,0.029,0,0,3.567,6.628,2.029,1.662,2.129,0,1.181,0.148,1.138,0,0,0.514,2.01,0,0
0,0.924,0,4.038,0,0,0,2.129,0,0,0,0,11.005,8.967,1.005,0,0,0,0,0,0,1.233,0,0,1.452,1.781,0
0,0,1.4,4.533,0,0.962,0,0,0,0,0,0.019,5.086,7.876,0,0,0.205,0.686,0,0,0.333,0,0.871,0.205,0,0,1.486
0,0,0,0,0,0,7.571,0,0,0,0,1.081,10.214,16.343,0.438,0,0,0,0,2.49,0,1.148,0.829,0,1.762,0,0
0.952,0.667,1.157,0,3.557,0,1.162,0,0,0,0,1.752,7.248,18.705,3.333,2.838,0,0.61,0,0,1.214,0,0,0.562,0,0.219,0
1.143,1.762,0,0,1.767,2.348,3.909,0,0,0,1.09,0,9.109,15.247,3.1,1.338,2.452,0,0.781,0.814,0,0.748,0,0,0,0,0
0,4.981,1.662,0,0,0,1.771,0,0,0,0,0,2.214,17.143,0,0,2.19,0,1.357,0,0,0,0.49,1.357,2.562,3.286,0
0,0,0,0,1.067,0,0.662,0,0,0,0,2.048,0.367,4.467,0,0,0.462,0.529,0,0,0,0.567,0.552,1.133,0,0,0.929
1.933,2.405,0,0,1.21,1.8,0.662,0,0,0.781,0.914,0,0,22.028,0.329,0,1.081,0,1.452,0.062,0,0,0,3.205,0.867,0,0
0,0,0.933,0,0,0.814,9.357,0,0.933,0,0,0,7.538,11.69,1.871,0,0,1.348,0,0,0,0,0,0,3.148,0.638,0
1.371,4.195,0,0,0,0.743,2.448,2.962,0,0,0.486,0,0,6.99,0,0,0,0,1.167,0,0.595,0,0,2.086,5.757,0,1.133
0,0,0,0.676,0,0,9.748,0,0,0,1.7,0.076,14.281,23.49,1.276,0,0.586,1.857,0,0,1.3,0,0,0.176,0,1.586,0
0,0,0,0,0,0,2.129,1.486,0.781,0,0,1.2,2.595,17.176,1.229,2.333,0,0,0,1.514,0.305,0,0,0,0,0.59,0
0,0,1.6,3.986,0,0,8.705,0.41,0.305,0,0,0,25.019,48.795,1.776,0,0,1.333,0,1.676,0,1.11,1.3,0,3.39,3.209,0.662
0,0.562,0,0,0,2.257,0,0.581,0,0,0,0,1.829,6.229,0,0,0,0,0,0,0.457,0,0,0.795,0,0,0
0,1.233,0,4.033,1.829,0,13.919,0,0,1.438,0.281,0,56.666,74.447,3.267,0,0.19,0,0,1.91,0,0.448,0,1.01,7.648,1.686,0
0.357,3.405,0,0,1.619,1.238,0,1.519,0,0,0,0,0,5.276,0,1.019,0.305,0,0,0,0,0.781,0,0.614,0.543,1.319,0
4.976,2.19,0,0.648,0,0,4.99,0,0,0,0,0.871,3.924,5.995,2.619,0,2.233,0,0,0.286,0,0.767,0,2.357,0,3.486,0.705
2.162,0,0,0,1.052,0,10.262,0.91,0,0.971,0,0,57.099,76.18,20.243,3.119,5.576,0,0,0,7.333,2.048,0,5.319,15.381,4.095,0
0,1.748,0,2.214,0,0.443,3.262,0,0,0,1.476,0.548,7.571,7.086,0,2.01,0,0,0,0.557,0,1.119,1.033,0,2.705,0,0
0,0.648,0,0.805,0.952,1.11,0,0,0,0.148,0.914,0.41,0,5.371,0,1.152,-0.005,0,1.852,0.281,0,0,0,1.086,0.89,0,0
0.967,0,0.686,0,0,0.438,3.933,0,0,0.981,0,0,11.6,26.747,0,2.129,3.557,1.448,0.576,0,0,1.152,0,0,0.938,1.638,0.781
0,-0.01,0,0,0,0,0,0,0,0,0.438,0,0.338,14.862,0,0,0,0,0,0,0.729,0,0.59,0.29,0.824,1.571,0
0,1.59,1.324,1.743,0,0,1.586,0.043,0,0,0.262,0,8.438,7.048,0,0,0,0,0,0,1.719,1.09,0,2.695,0,0,1.214
0,1.248,0,0.914,0,1.667,1.571,0.552,0.757,1.505,0,0,2.238,11.995,0,0,0,0,0.438,0,0,0,0,0.462,0.743,2.086,0
0,0,0,-0.024,0,0,0,0,0,0,0.467,0,0.476,11.333,0,0,0,0,0,0,0.914,0,0.524,2.067,3.767,0.529,3.562
0.733,0.395,0,0,0,-0.019,3.486,0,0,2.067,0,0.248,3.733,9.162,0,1.319,0,0,0,0,0,0,0.8,2.09,1.862,0,2.848
0,0.005,0,0.452,0.852,0,0.981,16.047,0,0,0,0.019,0,5.195,0,3.39,0,0,0.324,0,0,0.429,0,2.019,2.543,0.471,1.624
0.524,7.495,0,2.576,0.671,1.538,8.5,0,0,0.929,0,0,4.986,14.524,0,2.876,1.3,0,0.738,0,0,0,0,0,0,1.024,0
3.914,0.762,0,0,0,1.295,12.038,0,0,0,0,0,21.133,38.504,7.376,2.167,1.9,0,0,0,0,0,0,0.49,3.39,2.552,0
0.638,3.943,-0.005,0,0,1.433,4.029,0,1.171,0,0,0,1.071,5.686,0,0.724,0,0,0,0,1.862,0.919,0,0,1.643,0,1.205
2.019,0,0,0.881,0,0,5.133,0,0,0,0,0.752,7.957,15.281,6.928,6.452,1.171,0,0,0,0,0,0,1.19,5.619,0,0
0.781,0,0.024,0,0,0.19,1.267,0,0,0,1.219,0,0.429,5.719,1.033,0,0,0,0,0,0.49,1.767,2.014,0,0,0.933,0.405
0,0.91,0,0,0,0,0,0,0,0,0,0,3.905,6.824,0,0,0,1.405,0,0.343,0.519,0,0,0.438,2.943,0,0.3
0,0,0,0.914,0,0.433,6.295,0.943,0,0,0,0,3.324,16.524,1.543,0,0.171,0,1.143,0,0,0,0.267,1.471,1.038,1.562,0
0.867,0.795,1.114,1.262,0.343,1.424,2.714,0,0,0,0,0.819,0,6.309,0,0,0,0,0,0,0.49,0,0,0,0.776,0,0.633
0,3.552,0,1.081,0,1.343,4.095,1.09,0,0,0,0,0.795,6.633,1.019,0,0,0,0,0,0.505,0,0,0,0.019,1.057,0
3.024,0.686,2.686,0.89,0.79,0,2.043,0,0.181,0,0,0,16.062,12.386,7.005,0,0,0.89,0,0,1.838,0,1.719,0,0,1.367,0
0,1,1.067,0,0,0,3.352,0,0,0,0,0.671,4.395,12.352,0.5,2.067,1.438,0,0,0,0,0,0,0.224,1.948,0,1.929
0.5,0,0,0,0.376,1.767,5.362,1.019,0,0,0,0,5.157,14.052,3.6,1.038,1.538,0.838,0,0,0.614,0.681,0,0,0.443,0,0
2.99,1.186,0,0,1.371,2.529,0.557,0,0,0,0,0,0.571,6.757,0,2.338,0,0,4.467,0,0,0,0,1.424,3.338,1.633,0
0,0,0,0.857,0,0,0,0.638,0.671,1.133,0,0,0,7.248,0,0.438,0,0,0,0,0,0,0.548,0,1.452,0,0
0,0,0,1.033,0,0,2.548,2.514,0,0,0.833,0,1.51,10.605,0.505,3.876,0.652,0,0.552,0,0,0,0,0,3.795,0,0
0,0,1.762,0.21,0,0,17,0,0.386,1.295,0,0.738,6.876,18.328,0.848,0,1.39,0.695,0,1.048,1.581,0,0,0.957,4.838,1.195,0.319
0.224,0,1.762,0.829,0,1.8,8.262,0,0.386,0,0,0,11.843,34.219,8.357,2.386,3.776,0,0,1.905,1.581,0,0,2.814,1.814,14.057,1.171
0,0,0,0,0,5.076,4.705,0,0,0,0,0,2.143,11.286,4.171,0,3.924,0.605,0,0,0,0.576,0,0,0.448,2.181,0
3.695,3.152,0,1.21,0,1.076,15.286,0,0,0.019,0,0,16.247,12.2,3.614,0.843,0,1.729,0,0,0,0.443,0,1.295,2.386,0,0
0.019,1.924,0,-0.005,0,0,0.633,0,0,0,0,0,4.638,7.976,1.781,0,1.495,0,1.314,0,0,3.362,0.038,0,3.629,0,0.729
0,4.209,0,0.567,0,1.6,0.614,1.19,0,0,0,0,2.686,10.09,0.833,1.19,0,0,0,1.233,0,0,3.305,0,0,1.31,0
0,1.01,0,0,0,0,1.186,0,0,0,0,0,2.138,4.586,0,0.071,0,0,2.205,0,0,0.595,0,0,0,0.99,0
0,1.4,0,0,0,1.914,5.171,0,0,0,0,0,6.171,6.276,0,0.695,0,0,0,0,1.376,0.538,0,3.857,3.3,0,0
1.19,3.209,0,0,0,0.89,0,0.31,0.714,0,0,0,2.157,4.567,0,0,1.467,0,0,0,1.238,0,0,0.019,5.819,0,0
0.919,3.376,0,0,0,3.048,1.333,0,0,0,0,0.424,0,4.867,0,1.119,0.367,0,0,0,1.157,0,0,0.343,1.429,0,0
0.924,0.952,0,0,0,0,1.043,0.871,0.314,0,0,0,1.348,5.086,0,1.471,0,0,0,0,0,0,0,0,0,0,3.233
1.614,0,0,0,0,1.395,0.971,0,0,0,0,0.2,0,4.786,0.867,0,0,0,0,0.919,0.486,2.69,0,2.833,0,0.333,0
1.762,0.781,0,3.252,0,0,0.719,0.919,1.19,0,0,0,0,4.938,0,0,0,0,0,0,0,0,0,2.333,0,0,0
0,0.295,0,2.909,0,0,0,0.124,0.876,0.952,0.243,0,2.338,4.457,0,0.795,0,0,0,0,1.448,0,0,0,0.571,0.657,0
0.333,1.657,0,1.676,0,1.5,0.7,0.662,0.219,0,0,0,10.414,25.347,5.109,3.39,2.624,0,0,0,1.124,0.843,0,2.081,1.848,8.586,2.5
0,0.733,0.824,1.167,0,2.467,3.771,0,0,0,0,0,8.105,8.967,0.776,0,0,1.433,0,0,0,0,0,0,2.01,1.695,0
-0.01,0,0,3.576,0,1.414,0,0.048,0,0,0,1.152,3.919,4.967,0,0,0,0,0,0,0,0.714,1.019,0.643,2.748,1.319,0
0,0,0,0,0.605,0.657,0,0,0.69,0.257,0,0,3.824,5.148,0,0,2.129,1.924,0,0,0,0.576,0,1.338,0,1.695,1.29
0.248,0,2.448,0,0,0,0,0,1.014,0,0,0,6.105,7.928,3.948,0.005,0,0,0,0.89,0,0,0,0,0.705,0,0.805
0.857,0,0,1.257,0,1.286,0,0,0,2.243,0,0,0,5.248,0.567,1.795,0,1.69,0,0,0,0,1.714,0,1.038,0,0.062
3.971,1.467,0,0,0,0.952,1.276,0,0,0,0,0,6.024,8.033,0.448,0,6.071,1.138,0,0,0,0.162,0,2.343,1.224,0,0
0,1.157,1.376,0,0,-0.014,16.671,0,0,0,0,0,43.395,66.028,4.995,2.7,2.309,2.105,0,0,0.629,0,1.171,0,2.748,1.686,0.857
0,4.724,0.61,0,0,1.138,3.914,0.452,0,0.719,0,3.119,26.081,59.285,8.628,5.452,3.271,1.181,0,0,1.014,0,0,0.548,1.367,4.3,1.129
0.619,2.067,1.048,1.276,0,1,1.195,0.452,0,0.719,0.738,2.352,0,7.714,0,1.243,1.162,1.157,0,0,0,0,0,1.29,0.743,0,0
0.014,0,0.443,1.476,0,0,3.005,1.186,0,0,0.562,0,3.819,7.438,0.657,1.981,0,0,0.152,0,0.4,0,1.171,2.005,3.99,0,0
0,0,0,0,1.895,2.124,1.348,0,0,0,0,0,0,5.314,0,0,0,0,0,0,0,0,0,0.933,0,0,0
0,0,0,0,1.724,0,5.305,0,1.186,0,0,0,0,7.433,1.381,1.681,0,0,0,0,-0.005,0.271,0,2.6,1.562,0.729,0
0,0,0,0.562,1.038,0,0.867,0,0.724,0,0,0,1.99,4.657,1.39,0,0.986,0,0,0,0,0,1.667,0,3.676,0,0
1.252,0,1.086,0,0,1.514,3.205,0,0,0,0,0.862,17.062,14.238,1.267,0.233,3.19,1.51,0.229,0.19,0,0,0,1.1,3.3,2.752,0
0.867,0.881,0,0,0.252,1.39,1.91,0,0,0,1.014,0,5.176,8.195,2.119,0.286,0,0,0,0,0,0,0,2.867,14.286,3.105,0
0,5.486,0,0,0,0,6.586,0,-0.048,0,0,0,25.833,18.381,1.195,0,2.571,0,0.671,0.586,0,-0.038,0,0,2.033,0.71,0
0,0.99,0,1.238,1.195,2.962,0,0,0,0,0,0.043,0,4.519,0,1.067,0,0,0,0.214,0.876,0,0,0,2.033,0.533,0.481
0,0.005,0,0,0,0,4.738,0,0,0,0,1.143,14.819,53.818,7.138,6.152,2.262,0,1.743,0,0,0,0,0,1.805,4.129,0
0,0.638,0,0.395,0,4.962,0.519,0,0,0,0,0,0.395,9.519,0,2.605,0,0,0,0,0,0,2.071,2.267,0,0.214,0
0,1.076,0,0,0,0.948,1.41,0,0,0.238,0,0,0,6.076,0.367,0,1.19,0,0,0,0,0,0,0,2.943,0,0
0,0,0,0,1.333,0,1.205,0,0,0.333,0,0,1.105,4.943,0.724,0,0,0,0,0,0,0.395,1.005,0,0,0,0
0,0,0,0.005,0,0.79,0.838,0,0,0.424,1.029,0,2.862,8.857,0,0,0.543,0.014,0,2.171,0,0,0,1.824,0.838,0,0
2.324,2.157,0,0,1.171,0,0,0,0,0,0,0.552,0,5.481,0,0,0.61,0.933,0,1.024,0,0,0,0.652,0,0,0
1.238,1.41,0,0,0,0,10.176,0.833,0,1.329,0,0.757,7.19,31.633,2.705,2.124,0,2.633,0,0,-0.062,0,0,1.143,5.067,0.91,0
0,1.386,0,0,0.438,0,1.952,0,0,0,0.567,1.31,1.986,6.5,0,2.181,0,0,0,0,0,0,3.309,0.281,0.857,0.41,0.667
1.067,1.552,0,0,0,1.09,2.614,0.757,0,-0.038,1.181,0,0,7.8,0.967,0,0,0,0,0,0,0,2.5,1.205,0,0,1.1
0,0.681,0,0,0,0,0.429,0.281,0,0,0,0,5.119,14.719,0.143,0.814,0,1.152,0.181,0,0,0,0.886,0,1.048,4.329,0
0,4.4,1.057,0,0,0,0,0,0,0,0,0.576,0.362,5.743,0,0,0,0,0,0,0,1.152,1.633,1.229,2.495,0.91,0
0.852,2.586,0,1.233,0,0,0,0,2.195,0,0.052,0,4.919,12.009,0,2.49,0,0,0.314,0,0,0,0.59,0,1.71,0,0
0.386,0,-0.01,0,0,0.876,1.781,0,2.014,0,0.214,1.605,3.081,6.371,0.886,0,0.433,1.29,0.876,0.519,0.738,0.681,0,0,0,0,0
0,1.681,0,0,0,1.843,0.824,0,0,0,0.757,0,10.509,9.362,4.19,0,0,2.39,0,0,0,0,0,0,3.219,4.243,0
0,1.533,0,0,1.562,3.124,1.648,0,-0.038,0.705,1.124,0.652,6.833,9.186,-0.024,0.981,0,0,1.49,0,-0.033,0,0.814,0,3.514,0,0
0,0.2,2.114,0,3.043,0.271,3.667,0,0,0,0,0.805,52.061,91.961,9.195,5.748,8.914,0,0.671,0.876,0.681,0.233,1.643,5.919,3.067,7.552,1.005
0,1.405,0.719,0,0.705,1.305,0,0,0,0,0.162,0.41,0,4.8,0,0.676,0,0,0,1.914,0,0,0,0.714,1.319,0,0
0.857,2.381,2.143,0,0,2.1,1.895,0.338,0.448,1.067,0,0.795,7.038,7.943,0,3.895,0.71,0.181,1.424,1.51,0.876,1.319,0,0.505,0,0,0
0.595,0,0,0.976,0,0,0,0.819,0,0,0,0,0,4.557,0,0.971,0,0,1.181,0.605,1.162,0,0,2.909,0.162,4.567,0
0,0,0,0,0,2.086,0.981,0,0,0,0,1.181,7.714,15.224,0,1.886,0.557,3.543,0,0,0,0.433,0,0.905,1.271,2.562,0
0,2.5,0,0,0,0,11.005,0,0.7,0.333,0,0,18.747,32.676,4.186,2.338,0,1.538,0,0.524,3.286,0,1.324,1.705,5.748,2.905,0
0,1.943,0.21,0,0,5.395,0.714,0,0,0,0,0.871,1.395,4.919,1.933,2.333,0,0.833,0,1.229,0,0.319,0,0.905,1.571,0,0
0,0,0,0.029,3.557,0,3.181,0.562,0,0,1.052,0,0,5.705,0.338,0.605,1.238,0,0.462,0,0.99,0,0.248,0.876,2.257,1.333,0
1.543,1.59,0,0.643,0,0,0,0,0,1.052,0,0.3,0.714,4.548,0,0,0,1.776,0,0,0,0,0,0,3.086,0,0.486
0,0,0,0,0,0.852,0.752,0,0,0,0,0,1.481,5.138,0,0,0.8,0.662,0,0.033,0,0,0,0,0,0.429,0
0,0.319,0,1.371,0,0,5.548,0,0,0,0,0,15.843,42.333,5.448,0.371,4.452,0.71,0.262,0,0,0,0.462,0,3.905,4.471,0
0,3.167,0.81,1.586,0,0,11.271,2.448,1.2,0,0,0,20.976,48.623,6.081,1.495,0.419,0,0.552,0,0,0,0,1.676,4.995,9.128,0
0,0,0.743,1.495,0,1.929,0,0,0,0,0,0,1.09,5.49,0,0,0,0,0,0,0,1.214,0,0,0,0,0
1.6,0.31,0,1.3,0,0,0,0,0,0,0,0,8.009,13.552,2.133,3.529,0,0,0,-0.033,0.614,2.657,1.505,2.867,0,2.148,0
0,0,0,0,0,1.019,12.419,0,0,0,0,0,8.89,21.881,0.748,0,0.8,0,0,0,0,0,1.595,0.524,3.143,0,0
0,0,0,0,4.014,3.367,2.209,1.386,0,0.857,0,0,7.552,8.409,0,1.457,0,0,0,0.495,0,0,0.862,0,2.686,0.395,0
0,0,0,0,0,0,0.71,0,0,0,0,0,0,5.538,0,0,1.676,0,0,0,0,0,0,1.571,0.405,0,0
0,0,0,1.4,0,0,0,0,1.067,0.876,0,0,3.176,7.328,0,2.176,0,0,0,1.686,0,0.429,0,0,2.767,0.2,1.967
0.319,0.19,0,0,0,0,4.081,0,0,0,0,0,2.243,9.705,2.524,0,0,1.557,0,0.786,0.514,1.476,0,0.748,0.557,0,0
0,0,0,1.438,1.671,0.81,17.324,1.614,0,0,0,0,29.828,35.685,11.471,1.848,3.105,3.043,0,0,0,0,0,0,2.471,3.348,0
0,0.552,0,0.876,0,2.562,2.776,0,1.286,0.381,0,0.571,0.905,7.99,0,0,0,0,0,0,0,0,1.424,0,0,0,0
0,0,0,0,0,0,5.548,0,0,0,0,0,9.081,11.7,2.229,2.957,1.133,0,0.814,0,0,0,0,0.89,2.905,0.429,3.186
0,0,0,0,0.471,2.795,1.271,0,0.31,0.171,0.524,0.686,6.138,10.267,0,0,0,0,1.786,0.695,0,0,2.667,2.462,0,0,2
1.819,0,0,0,0.871,0,4.352,1.233,0.343,0,0,0,4.205,10.357,2.805,0,1.41,0,0,0.957,0,0,0.49,1.205,5.638,2.252,0
0,0,0,0.338,1.086,1.314,0.643,0,0,0,1.529,0.771,3.39,8.786,0,3.105,0,0.51,1.548,0,0.729,0,0,0.886,0,0,2.038
4.414,0,0,0,0,0,3.209,0,0,0,0,0,2,21.071,2.276,0,2.443,0,0,0,0,0.014,0.643,0.686,1.519,0.771,0.81
0,0,0.381,0,0,1.752,11.219,0.929,0,0,0,0.019,11.567,21.319,3.3,0,0,0,0,0,0,0.329,0,0,0,0,0
0,0,0.862,0,0,0,0,0,0,0,0,0.6,0.657,7.033,1.214,1.243,1.29,0,0,0,0,1.39,0,0,0,1.571,0.567
2.652,0.467,0,0,0,1.143,1.09,2.067,0,0,0,0,0.148,5.238,0,0,0,3.062,0,0,0,0.2,0,1.148,0,1.19,0
2.3,2.219,0.543,0,0,0.871,5.79,0,0,0,0,0,11.867,24.79,3.067,0,2.914,0.838,0.305,0,0,0.524,0,-0.014,1.086,1.824,0
0,2.357,0,0,0,0.3,18.2,0,0,0,0.39,1.081,23.824,47.142,4.562,1.005,3.914,1.257,0.752,0,0,0.614,0.743,3.452,2.962,0.752,0
0,2.062,0.433,0.552,0,0,1.938,1.3,0,0.086,0.729,0,3.029,7.038,0,0.805,0.5,0,0,0,0,1.329,0,12.524,9.152,4.371,0
1.938,3.181,0,1.238,0,1.552,1.676,0,0,0,0,0,4.329,10.171,0.79,2.248,0,0.381,0,0,1.462,0,1.176,0,1.59,0,0.567
0.89,0,0.319,1.181,0,0,2.933,0,2.443,1.448,0.61,0.333,0,7.019,0.833,4.124,0,1.538,0,0,0.681,0,0,3.414,1.067,4.109,1.005
0,0.31,0,0,0,1.333,0.819,0.538,0,0,6.448,0,1.1,8.719,0.676,0.567,1.819,3.933,1.338,0.681,0,0,0.405,0,1.667,0.657,0.886
0,4.067,0,0,0.648,0,0,0,0.267,0.448,0,0,0.195,4.867,0,0,0,0,0,0,0,0,0,1.538,0.857,0.857,0
0,1.929,0,3,1.148,0,0.724,0,0.595,0.152,0,0,4.638,11.29,1.081,0,0,0,0,0.59,1.529,0,0,1.643,1.471,0.724,2.024
0,0,0.962,0,0,0,0,0.981,0,0,0,0.986,5.762,7.633,0,0,2.448,0,3.433,0,0,0,0,1.214,1.548,0.995,0.895
0,0.519,0,0,1.195,1.186,4.309,0,0,0,0,0,6.752,8.162,2.738,0,0,0,0,0,0,-0.024,0.338,0.614,1.305,3.524,2.424
0,0,0.419,2.005,0,0,0.857,0,0.371,0,0,0,0.571,4.895,3.548,1.138,0.186,0.476,0,0,0,0,0,0.91,0,0,1.152
1.562,0,0,0.624,1.7,0,19.081,0,0,0,0,0,17.505,33.642,1.948,1.157,0,0.21,3.052,0,0,0,0.381,2.414,2.824,0,0.433
0,-0.048,0,0.771,0.405,0,0,0,0,0,0,0.724,4.252,10.014,1.086,-0.024,0,0,0,0,0.967,0,0,0.914,1.281,0.462,0
0,0.6,0.452,0.143,2.095,0,0,0,2.557,0,0,0,0,4.862,0.843,0,0,0.167,0.005,0,0.605,0,0,0.776,0,0,0
0,0,0,0,0.476,0,3.062,0.024,0,0,0,0,25.985,23.776,2.643,0.867,1.214,0,0.271,0,0,0,0,3.219,0.886,2.548,0
0,0.171,2.9,-0.005,0.871,0.229,0,0,0,0,0,2.39,0,7.614,0,0,0,0,0,1.838,0,0.871,0,0,0,0,0.771
0.229,4.919,1.043,0,0,0.19,6.195,0,0,0,0,0,11.4,41.033,3.405,1.214,0,0,0,1.848,0,0.214,0,1.743,3.957,1.919,0.9
0,0,0,0,0,0,0.776,0,0,0,0,0,5.495,7.481,3.119,0.762,0.686,0,0.138,0,0,1.581,0,0.957,0,1.205,0
0,3.157,0.395,0,1.776,0,1.662,0,0,0,0,3.995,1.981,10.957,1.081,0,1.748,0,0,0.452,0,0,0,4.952,0.49,1.233,1.733
0,0,2.2,0,0,0,0,0.314,0.4,0,0,0,0,4.8,0,0,1.533,0.305,0,2.586,0.752,0,0.162,2.171,2.29,0,0
0,0,0,0,2.209,0,2.138,0,0,1.3,0,0,1.129,6.533,0,0,0,1.019,0.986,0,0,0,0,0,4.305,0,0
1.5,0,0,0,1.338,0,0,0,0,0,0.833,0,0.786,4.519,1.824,0,1.448,2.119,0,0,0,0.657,0,0,0,2.262,0
0,-0.029,1.067,0,0.514,0.886,0,0,0,0,0.352,2.148,19.166,21.328,9.548,4.795,7.033,0,0,0.505,1.838,0,0,0,2.505,0,0
0,0,0,0,0,5.314,1.071,1.91,0,0,0,0,0,5.471,0,0.724,0,0,1.048,0,0,1.757,0,2.124,2.709,0,1.429
2.129,0,0,0,1.743,1.481,1.29,0.819,0,0,0,0,0,7.186,1.867,0,5.024,0,0.343,0,0,3.581,0,1.067,6.181,1.595,0
0,0.495,0,0,2.019,3.909,0.305,0,0,0.395,0,0,0.938,7.676,0,2.248,0,1.029,0,0,0,0,0,0,1.343,0,0
0,0,1.086,2.709,1.295,3.633,5.59,0,0,0.848,0,0,3.709,5.714,0,0.505,0,0,0.886,0,0,0,0,0.148,0,0.452,0
0.295,0,0,0,0,1.371,4.043,0,0.719,0,0,0,9.457,22.438,0.938,0,0,0,0,0,-0.019,0.6,0.467,0,3.043,0,0
1.124,0.467,1.276,0,0,1.176,4.9,0,0,0,0.819,0,7.714,5.014,4.629,1.538,0,0.752,1.662,0,1.886,0,0,0.333,3.609,0,0.262
0,1.133,0,0.748,0.457,0.119,3.119,0,0,1.214,0,0,7.538,15.109,0,2.052,0,0.114,0,0,1.31,0,0,0,0.886,5.567,-0.014
1.519,0,0,0,0,2.605,3.333,0,0,0.043,0.571,0.41,1.443,7.952,0.39,0,0,0,0,1.724,0,0,0,0.843,0.248,0,0
0,1.076,0.219,0,0,1.448,0.233,0,0,0,0.576,0,3.624,4.633,0,-0.048,0,0,1.095,0,0,0,0,1.852,1.343,0,1.152
0,0,0,0,1.143,0,29.828,0,0.4,0,0,0,39.385,41.89,6.324,4.024,6.481,0,0,0,0,0,0,1.857,0.019,5.162,0
0,0,0.171,0,0,0,0,0,0,1.229,0,0,0,4.624,4.533,0.857,0,1.69,0,0,0,0,1.49,1.19,0,0,0
0,-0.052,0.4,0,0,0.967,5.019,0,0,0,0.719,2.609,10.676,15.528,2.724,1.067,0,1.186,0.652,0,1.381,0,0.61,1.357,1.471,0,0
0,3.052,0,0,0,0,13.233,0,0,0,0,0.852,9.614,11.928,1.976,4.729,0,0.814,0,0,0,0.81,2.038,0,2.548,0,1.024
0,0,1.905,0.69,0,2.857,0.443,0,0,0,0,0,0.567,5.352,-0.01,2.39,0.729,0.448,0,0.005,0,0,1.029,0.529,0.871,0.943,1.105
0,0,2.79,0.21,2.505,2.681,0,0,0,0,0.624,3.233,8.9,5,0,0,0,0,0,1.648,0,0,1.333,0.957,0.586,0,0
0,0,0,1.014,0,3.271,1.19,0,1.038,0,2.233,0,0,4.481,4.876,0,0,0,0,0.557,0,0.795,0,0,0.938,0,0.738
0,0,0.5,0,0.738,0,0,0,0,0,0,0,0,4.457,0,-0.01,0.21,0,0,0,0,0.748,0,0,0.729,0,0.676
0,0.881,0,0,1.39,1.467,1.557,0,0.581,0.905,0,0.324,1.467,13.538,0.219,0.51,1.59,0.343,0,0.79,0,1.338,0.124,0.057,0,1.057,0
0.6,2.395,0,1.067,0,1.595,4.548,0.257,0,0,1.062,0,25.752,27.485,7.428,0,2.029,1.576,0,0,2.448,0,0,5.3,9.962,1.367,0.019
0,0,0,0,0,0,5.119,0,0.21,0,0.643,0,2.543,6.609,0,0.157,1.476,0,0,0,0,0,0,2.948,4.233,0,1.471
0,0,0.69,0,0.014,3.643,14.567,1.076,0.324,0.938,2.086,0.39,60.747,70.485,11.576,5.69,2.648,1.381,0,0,0,0,0,0.61,1.39,7.962,0
0.41,0.695,0,0,0,7.124,8.071,1.043,0,0,0,0,3.876,13.557,1.9,0,0,0,0.848,0.767,0,0,0,0.571,0,0.233,0.886
