,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
851,0.638,0.0,0.0,0.0,1.005,0.086,0.0,0.0,0.0,2.267,0.0,0.0,0.0,73.79899999999999,0.0,0.9670000000000001,0.0,0.376,0.47100000000000003,0.867,0.0,2.262,1.2329999999999999,0.0,0.0,2.043,0.0,3.614609341231462e-10
852,2.99,0.0,0.0,0.0,0.0,1.4669999999999999,0.0,0.0,1.167,0.0,0.0,0.0,0.0,15.981,0.419,0.0,0.0,0.052000000000000005,0.79,0.062,0.0,0.0,0.0,2.0140000000000002,0.924,0.0,0.0,0.9999989609484776
853,0.0,0.619,0.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479999999999999,6.367000000000001,0.0,2.7710000000000004,0.0,0.0,0.348,0.0,0.0,1.181,0.0,0.0,1.848,0.9570000000000001,0.0,0.9999999983304773
854,0.0,3.071,1.3430000000000002,0.0,0.748,0.0,1.2,0.48100000000000004,0.0,0.0,0.0,0.0,1.724,875.814,0.457,0.595,0.8190000000000001,0.0,1.0290000000000001,0.0,0.0,0.905,1.1,1.186,0.0,0.0,0.0,1.137918718631104e-08
855,1.286,0.0,0.0,0.0,0.0,1.2670000000000001,1.005,0.5760000000000001,0.0,0.0,0.0,0.262,0.0,40.641999999999996,0.0,0.0,0.0,0.0,1.6380000000000001,0.0,0.0,0.0,0.0,1.4140000000000001,1.486,0.414,0.0,0.0019253839491567967
856,0.0,4.043,0.0,0.0,1.133,0.0,0.0,0.0,0.44299999999999995,0.0,1.4709999999999999,1.324,0.0,58.895,0.138,0.0,0.0,0.524,0.929,0.0,0.0,0.0,0.0,0.51,0.0,1.933,0.0,4.3755266937451344e-07
857,1.881,0.0,0.0,0.0,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.562,0.0,607.793,0.0,3.843,0.0,0.0,0.0,0.0,2.733,0.0,0.0,0.0,0.748,0.0,0.0,1.0636826287905301e-10
858,1.743,0.0,0.0,0.0,0.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,7.067,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.381,0.0,0.0,0.9999999746945203
859,0.0,4.914,0.0,0.0,0.0,0.0,5.381,0.0,0.0,0.0,0.0,0.0,1.8330000000000002,6.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.44299999999999995,0.0,0.0,0.9999999999938172
860,0.0,0.0,0.752,1.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,11.89,27.538,4.7330000000000005,0.0,2.952,0.0,0.652,0.0,0.0,0.948,0.0,1.624,1.881,2.9330000000000003,0.0,0.9999999999980964
