,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
196,0.0,1.286,0.433,0.0,0.0,0.0,20.666,12.547,0.0,0.0,2.595,0.433,11.767000000000001,13.162,1.2,0.0,1.286,0.0,0.0,0.0,0.614,0.124,0.0,0.0,0.0,0.0,0.0,0.9999999999724611
197,0.6859999999999999,1.633,0.0,0.0,1.581,0.005,3.843,5.671,0.0,0.0,0.0,1.805,22.362,27.89,1.595,0.0,0.44799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.7759999999999999,1.0290000000000001,0.0,0.0,0.9999999999501878
198,0.0,0.0,0.0,1.857,0.0,3.133,4.419,13.171,0.0,0.0,0.0,0.0,2.138,10.19,0.0,0.805,1.629,0.0,0.0,0.0,0.0,0.0,0.0,1.633,1.9569999999999999,1.8330000000000002,0.562,0.999999999999996
199,1.262,0.0,1.6,0.0,0.0,1.148,3.219,5.5520000000000005,0.614,0.0,0.0,0.0,8.976,12.675999999999998,1.9480000000000002,3.9760000000000004,1.338,0.595,1.39,0.852,0.0,0.0,1.419,0.0,0.514,0.0,0.971,0.9999999999999669
200,0.852,0.0,0.8759999999999999,0.5479999999999999,1.157,0.205,0.0,13.914000000000001,0.0,0.0,0.0,1.338,0.0,5.905,0.0,1.129,1.486,0.0,2.7430000000000003,1.5290000000000001,0.7759999999999999,0.23800000000000002,0.0,0.0,0.0,0.0,2.162,0.9999999211676667
201,0.0,0.79,2.5,0.0,3.795,0.0,4.071000000000001,12.847000000000001,0.0,0.0,0.0,1.91,5.414,7.305,0.0,2.205,1.4569999999999999,0.0,0.514,0.0,0.0,1.314,0.0,0.6859999999999999,3.5239999999999996,0.0,0.905,0.9999999999978428
202,0.0,0.0,0.0,0.319,0.486,0.0,0.0,20.719,0.0,0.0,0.0,0.0,17.39,17.557000000000002,4.886,2.062,1.452,0.99,0.0,1.114,0.0,0.0,1.057,0.0,0.871,0.0,1.2329999999999999,0.9999999999435654
203,1.4569999999999999,2.533,0.0,0.0,0.0,0.0,18.619,21.833000000000002,0.0,0.0,0.0,0.0,13.043,19.171,1.719,4.343,3.89,1.5759999999999998,0.51,0.8140000000000001,0.0,0.529,0.0,6.081,2.614,0.0,0.0,1.0
204,0.0,1.248,0.0,0.0,0.0,0.0,2.367,21.295,0.0,0.0,0.0,0.0,3.114,6.4670000000000005,2.052,2.6239999999999997,0.0,0.0,0.0,0.0,0.0,0.0,2.005,0.8240000000000001,0.0,0.0,0.0,0.9999999999895657
205,0.0,0.0,0.0,0.0,0.838,0.8240000000000001,2.943,23.538,1.6380000000000001,0.0,0.0,0.0,11.562000000000001,9.967,3.2289999999999996,0.871,1.09,0.41,0.0,1.067,0.0,0.0,0.0,2.7569999999999997,7.452000000000001,0.0,0.0,0.9999999999999984
206,0.0,0.919,0.0,0.0,2.6519999999999997,0.21899999999999997,9.419,21.005,0.0,0.0,0.0,0.0,14.614,17.347,4.738,0.948,0.752,0.0,0.0,0.0,0.0,0.0,0.0,1.876,0.16699999999999998,3.971,0.314,0.9999999999999296
207,0.0,0.0,0.0,0.667,0.0,0.5760000000000001,0.8290000000000001,30.561999999999998,0.0,0.0,0.47100000000000003,1.705,3.1860000000000004,8.357000000000001,0.0,0.0,3.114,0.0,0.0,0.8,3.062,0.0,0.0,1.4240000000000002,0.452,0.9520000000000001,0.0,0.9999999999453473
208,0.919,0.0,0.48100000000000004,0.0,0.0,0.314,1.5,14.333,1.6569999999999998,0.0,0.0,1.1,4.938,6.0,2.148,1.214,1.719,0.0,0.033,0.0,0.0,0.024,0.0,1.505,0.857,5.881,0.0,1.0
209,0.0,0.0,0.0,0.0,0.44799999999999995,1.776,1.371,38.361,0.0,0.0,0.743,0.805,2.481,9.924,1.229,0.0,0.0,1.462,0.0,0.0,2.5,0.0,0.0,2.824,0.0,0.0,0.0,0.9999999966798345
210,0.0,0.79,0.0,0.0,0.0,0.0,12.462,17.986,1.7,0.0,0.257,0.0,5.305,8.357000000000001,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.71,2.89,8.638,0.0,0.0,0.9999999999999867
211,0.871,0.0,0.914,0.0,0.0,0.0,1.786,10.309000000000001,0.348,0.0,1.048,0.0,6.314,9.638,0.205,3.148,1.629,0.0,0.0,2.2569999999999997,0.0,0.0,0.7859999999999999,1.829,6.69,1.405,0.0,1.0
212,0.0,0.0,0.0,0.0,1.686,2.714,1.5519999999999998,35.552,0.0,0.0,2.162,1.071,40.58,27.471,5.242999999999999,1.695,2.381,0.0,0.5329999999999999,0.0,0.0,0.971,0.0,1.49,0.0,1.286,0.35700000000000004,0.9999999999938558
214,0.0,0.0,0.9620000000000001,0.0,0.0,0.243,0.0,23.614,1.048,0.562,1.824,1.5519999999999998,5.7,6.752000000000001,2.414,0.0,2.133,0.6859999999999999,0.0,0.0,0.0,0.0,0.5710000000000001,0.0,2.557,1.262,0.0,0.9999999999873956
215,0.0,0.0,0.01,1.5430000000000001,0.0,1.633,0.0,21.614,0.0,0.0,0.0,0.0,0.986,6.062,0.0,0.0,0.71,0.0,0.32899999999999996,0.0,0.0,0.0,1.548,0.7140000000000001,0.0,0.0,0.524,0.9999984225773639
216,0.0,0.0,0.0,1.324,0.0,1.686,2.338,13.075999999999999,0.0,0.0,0.0,0.0,3.305,9.462,0.0,0.0,0.0,1.181,0.0,1.3519999999999999,1.6380000000000001,0.0,0.8759999999999999,0.586,0.0,0.0,0.0,0.9999999998163205
217,1.038,1.81,0.9520000000000001,0.0,0.486,0.805,2.105,19.238,0.0,0.0,0.0,0.0,5.79,23.204,5.105,1.01,1.729,0.0,0.0,0.0,0.29,0.752,0.0,0.8,1.124,0.733,2.7239999999999998,0.9999999999999842
218,1.5859999999999999,0.0,1.433,1.219,1.781,6.257000000000001,2.029,10.824000000000002,0.0,0.0,1.405,0.48100000000000004,12.352,6.495,0.0,0.467,1.452,0.0,3.529,1.09,0.0,0.0,0.0,1.476,0.0,0.943,0.0,0.9999999999995599
219,0.0,2.281,1.195,1.605,1.052,0.0,1.524,9.852,0.0,0.0,0.0,1.629,7.281000000000001,8.038,1.143,0.0,0.657,0.0,4.5760000000000005,0.0,1.4669999999999999,0.562,0.0,0.0,1.276,0.0,0.0,0.999999999999573
220,1.157,0.0,0.0,0.0,0.0,0.805,5.314,28.9,0.552,0.0,0.7,0.0,5.848,9.014,2.838,2.5380000000000003,1.162,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.71,0.0,0.0,0.9999999999999998
221,4.081,2.2569999999999997,1.5519999999999998,1.629,0.0,1.8430000000000002,17.414,15.109000000000002,0.18100000000000002,0.8140000000000001,0.0,2.224,79.471,68.385,14.181,6.257000000000001,5.4670000000000005,0.0,0.0,0.0,0.0,0.013999999999999999,2.8569999999999998,13.119000000000002,27.4,25.028000000000002,0.0,0.9999999999999658
223,0.0,1.995,0.0,0.0,0.0,1.1,3.319,14.433,0.0,0.0,0.0,0.44799999999999995,0.0,5.914,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295,0.805,0.0,0.0,0.9999999932130792
224,0.0,2.01,0.0,0.0,0.0,3.343,14.876,16.857,0.0,0.0,0.0,0.0,11.967,19.980999999999998,5.547999999999999,4.376,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.738,0.376,1.19,0.0,0.9999999999999927
225,0.395,0.0,0.019,0.0,0.024,4.938,0.0,8.318999999999999,0.0,0.9,0.0,0.0,13.895,36.504,9.347999999999999,2.7089999999999996,2.6289999999999996,1.952,0.8809999999999999,0.0,0.0,0.929,0.0,0.0,1.205,3.767,0.752,0.9999999996782107
226,0.0,0.5,0.0,0.0,0.805,2.052,1.11,14.909,0.0,0.419,0.0,0.0,0.0,8.138,0.0,0.0,0.0,0.0,0.0,1.1,0.8,0.0,0.0,0.871,2.786,0.0,0.0,0.9999999990778274
227,1.0759999999999998,0.0,0.0,0.919,0.0,1.7619999999999998,2.762,11.324000000000002,0.0,1.314,0.0,0.7759999999999999,12.657,15.305,0.0,0.41,0.0,0.0,0.0,0.44799999999999995,0.0,0.395,0.0,1.205,2.129,0.0,0.0,0.9999999999999283
228,4.038,0.5379999999999999,0.0,1.719,1.357,1.5619999999999998,0.048,25.2,0.0,0.0,2.052,0.0,5.824,6.69,0.971,0.32899999999999996,5.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999998677926
229,0.795,0.0,0.919,0.0,0.0,1.9380000000000002,40.438,17.686,0.0,0.7809999999999999,0.005,0.0,19.052,52.161,9.914,7.9,0.767,1.49,0.0,0.0,0.0,0.0,0.0,0.0,3.543,1.095,0.0,0.9999999999987514
230,0.22399999999999998,0.0,0.0,1.062,0.938,0.0,22.319000000000003,17.180999999999997,0.0,0.0,0.0,0.0,4.6,12.252,0.424,0.0,0.0,0.857,0.0,0.0,2.5,1.829,0.638,0.51,2.376,0.0,0.848,0.9999999999999079
231,0.0,0.0,0.0,0.386,0.0,0.0,11.405,10.786,0.0,1.405,0.0,1.043,13.427999999999999,8.805,0.348,0.44299999999999995,3.114,0.4,1.157,0.019,0.0,0.0,0.0,0.867,1.0190000000000001,0.22899999999999998,0.0,0.9999999999999964
233,0.0,0.0,0.0,0.0,0.0,1.662,10.195,8.052,0.0,0.0,0.0,0.5479999999999999,32.257,59.766000000000005,16.209,0.8759999999999999,10.7,0.0,1.557,0.0,2.181,0.652,5.4479999999999995,0.0,3.576,12.3,1.933,0.9999999999949565
234,0.0,1.052,0.11,0.0,0.8,1.538,3.8710000000000004,9.809,0.524,0.0,0.0,0.0,40.204,41.17100000000001,4.381,1.895,5.943,0.0,1.281,0.0,0.0,0.0,0.0,0.0,1.048,3.7089999999999996,0.0,0.9999999999985187
235,1.695,0.0,0.0,0.0,0.0,0.0,0.624,11.247,0.0,0.0,0.0,0.924,7.395,6.067,2.4290000000000003,0.0,3.5669999999999997,0.429,0.0,0.0,0.924,1.886,0.0,1.567,0.0,0.0,0.0,0.9999999999633775
236,0.0,0.0,0.871,0.0,0.0,1.5759999999999998,5.7139999999999995,3.781,0.0,0.0,0.0,2.6239999999999997,16.386,28.465999999999998,5.776,0.0,2.024,0.09,0.271,0.0,0.867,0.0,0.5760000000000001,0.61,2.6430000000000002,4.79,0.0,0.9999999999999949
