,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
548,0.0,0.0,0.0,0.6859999999999999,0.0,0.11900000000000001,0.0,1.4140000000000001,0.0,0.0,0.0,1.062,2.929,5.3,0.0,5.542999999999999,0.0,0.0,0.0,1.0,0.867,0.0,0.0,0.995,0.0,0.0,0.252,0.999999999596745
549,0.0,0.614,0.0,0.0,0.371,0.0,0.0,0.0,0.43799999999999994,1.71,0.0,0.0,0.0,5.229,0.0,0.0,1.624,0.0,0.0,0.152,0.662,0.0,0.0,0.0,0.51,0.0,0.048,0.999998459329096
550,0.0,0.557,0.529,0.0,0.0,0.0,0.89,1.176,0.0,0.0,0.79,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.524,0.0,0.0,1.4380000000000002,0.0,0.657,0.4152815192714687
551,0.36200000000000004,2.029,0.0,0.0,0.0,0.0,7.428,0.0,0.0,0.0,0.0,0.529,20.995,15.909,5.062,0.0,1.757,0.0,0.0,0.0,0.914,0.0,0.0,0.0,0.0,2.2,0.0,0.999999999999996
552,0.867,0.9,0.0,1.01,0.0,1.324,0.0,0.0,0.0,0.8290000000000001,0.0,0.0,2.7569999999999997,6.086,0.648,0.0,0.0,0.0,3.838,0.0,0.0,0.59,0.0,1.71,2.262,0.0,0.0,0.9999999999999158
553,0.0,1.805,0.871,0.0,0.31,0.0,0.0,0.0,1.11,0.16699999999999998,0.0,0.0,0.0,5.309,0.0,0.0,3.733,0.0,0.862,1.319,0.0,0.0,0.0,0.0,0.705,0.61,0.0,0.9999999755726036
554,2.271,0.0,0.0,0.8809999999999999,0.0,3.6710000000000003,1.962,0.0,0.424,0.0,1.3,0.0,7.362,16.266,0.0,1.571,0.9,0.0,0.0,0.648,0.0,0.0,0.0,0.271,3.486,1.143,0.0,0.9999999999999654
555,0.0,0.514,1.276,0.0,0.0,0.0,9.309,0.0,0.0,1.781,0.0,0.0,9.1,9.1,2.338,1.3,1.676,1.024,0.0,0.0,0.505,0.0,0.0,3.248,2.3,3.59,0.0,0.9999999999999962
556,0.0,0.019,0.0,0.0,2.095,1.057,2.114,1.371,0.0,0.81,0.0,0.0,11.205,20.919,2.529,3.333,0.562,0.562,2.095,0.895,0.0,0.0,0.0,0.0,1.219,0.6709999999999999,0.833,0.9999999999997429
558,0.0,2.424,0.0,5.995,0.0,0.0,1.3330000000000002,0.905,0.0,0.0,1.19,0.0,0.0,6.2379999999999995,2.062,0.0,2.476,0.0,0.0,1.3330000000000002,0.0,0.0,0.752,2.129,0.33299999999999996,0.5329999999999999,0.0,0.9999999864804725
559,0.0,6.352,0.0,0.0,0.0,0.0,1.652,1.8519999999999999,0.0,0.995,0.0,0.281,0.0,5.176,0.8190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4240000000000002,0.395,0.0,0.0,0.9999999930011927
