,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
2998,1.119,0.0,0.8240000000000001,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,1.652,0.0,65.714,1.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,1.1228883899647297e-09
2999,0.0,0.0,0.0,0.0,0.838,0.971,0.0,0.0,0.8290000000000001,0.0,0.0,0.0,1.776,72.37100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6669999999999998,0.0,0.0,1.062,0.9,0.48100000000000004,2.4739231290257956e-09
3002,0.0,1.671,0.0,1.124,0.0,0.0,1.4809999999999999,0.0,2.0,0.0,0.7759999999999999,1.933,0.752,40.88,0.0,2.248,0.0,0.0,0.705,3.819,0.752,1.2329999999999999,0.8140000000000001,2.033,5.352,0.0,0.0,0.028054468748060696
3003,0.733,1.171,0.619,0.0,1.21,2.552,0.0,0.0,0.0,0.0,0.61,0.0,2.276,49.861000000000004,0.0,1.19,0.0,0.0,0.0,0.0,0.805,0.0,0.0,0.18600000000000003,0.281,0.0,0.0,0.00010093280828508196
3004,0.0,0.0,0.0,0.0,1.7619999999999998,0.938,0.44799999999999995,0.0,0.0,2.5810000000000004,0.0,0.0,0.0,6.067,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.4330000000000003,0.0,0.657,0.999999998166921
3005,1.095,1.5190000000000001,0.857,0.0,0.467,0.0,0.0,1.248,0.0,0.0,1.195,0.0,0.486,8.095,0.705,0.033,0.7809999999999999,0.871,0.0,0.0,0.0,0.0,0.0,0.433,1.314,0.0,0.0,0.9999788643102447
3006,1.071,1.7619999999999998,1.067,1.167,0.843,0.0,0.7240000000000001,0.0,0.0,0.11,0.49,0.0,2.481,34.457,0.305,0.0,1.133,1.838,0.948,0.0,3.057,1.2429999999999999,0.0,0.81,1.224,0.0,0.028999999999999998,0.002063192025680591
3007,3.3760000000000003,0.0,1.605,1.329,0.0,0.233,1.795,0.33799999999999997,0.0,0.0,0.0,0.0,1.4240000000000002,203.912,0.848,0.22399999999999998,0.0,0.9520000000000001,0.0,0.0,1.229,2.224,0.0,0.0,1.7619999999999998,2.457,3.395,1.2471005925015758e-08
3008,1.067,0.0,0.929,1.49,0.0,0.41,45.352,0.0,0.0,0.0,0.0,0.0,1.162,160.151,1.8330000000000002,0.743,0.0,0.0,0.01,0.0,1.186,1.733,0.0,0.748,0.0,0.024,0.0,2.3152575036513944e-07
3010,0.0,0.757,0.0,0.19,0.657,0.0,2.333,0.0,0.6859999999999999,0.0,0.0,0.0,0.0,87.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,1.1,0.0,0.0,1.3619999999999999,0.0,3.085165651833982e-09
3011,0.31,0.0,1.4709999999999999,0.0,0.0,0.7240000000000001,0.0,0.0,1.5,1.0190000000000001,1.39,1.133,0.0,111.304,1.5330000000000001,0.0,0.0,0.0,1.91,0.0,0.452,1.071,0.0,0.0,0.11,0.0,0.214,1.1434569729017644e-12
3012,0.0,0.514,0.0,0.0,0.0,1.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.233,0.0,0.8190000000000001,0.943,0.0,0.0,0.0,0.795,0.9329999999999999,0.0,0.0,0.0,0.0,0.0,0.0012819789370673701
3013,1.4380000000000002,0.0,0.929,0.0,0.0,0.0,0.59,0.795,0.71,2.219,0.7809999999999999,1.09,1.271,598.998,0.0,0.91,0.18100000000000002,0.0,0.0,0.0,0.0,0.667,0.16699999999999998,0.0,2.929,0.433,0.805,1.6494560547294398e-10
3016,2.267,1.281,0.0,0.0,2.124,0.61,1.9569999999999999,1.171,0.0,0.0,0.0,0.0,0.69,8.009,0.629,1.2670000000000001,0.0,0.386,0.0,0.0,0.0,0.0,1.3330000000000002,0.0,1.486,0.0,2.657,0.9999999999599236
3017,0.0,1.4709999999999999,0.0,0.0,0.0,0.0,4.581,0.0,0.733,0.0,0.0,0.0,0.0,7.4239999999999995,2.224,0.0,0.0,0.0,0.0,1.124,1.39,0.0,0.924,1.105,3.2089999999999996,0.0,0.35700000000000004,0.9999999993519861
3018,0.0,0.0,0.0,0.0,0.0,0.49,1.433,0.6709999999999999,3.7569999999999997,0.49,3.133,0.0,14.743,29.8,5.9479999999999995,0.0,2.576,0.0,1.31,0.162,0.0,0.7809999999999999,1.181,4.033,4.381,4.718999999999999,1.181,0.9999999999963058
3019,0.0,2.7430000000000003,0.0,0.5479999999999999,0.0,0.0,0.0,0.0,0.986,0.0,0.0,0.0,1.719,471.214,0.867,0.0,1.7480000000000002,3.752,0.262,0.0,0.0,0.0,0.0,0.0,1.91,5.281000000000001,2.657,1.8886468576529073e-08
3020,0.0,0.0,0.0,0.0,2.8810000000000002,0.5670000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.743,39.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,0.44299999999999995,0.0,0.652,0.0,1.8750422315447915e-06
3021,0.0,3.062,1.3330000000000002,0.0,0.0,0.376,0.0,0.0,0.0,0.648,0.0,0.0,1.767,169.793,0.0,0.0,0.0,0.0,0.995,0.0,2.371,0.0,0.43799999999999994,1.771,0.043,0.0,0.0,2.149189083712969e-09
3022,0.01,1.895,0.0,0.0,0.0,0.0,0.0,2.695,0.0,0.0,0.7859999999999999,0.0,0.0,162.484,0.0,0.0,0.0,0.028999999999999998,0.924,1.048,1.062,0.33799999999999997,0.0,0.0,0.486,0.0,0.0,1.3015089381786738e-12
3023,0.0,2.362,0.0,1.224,0.0,0.0,0.0,0.305,0.0,0.986,2.0140000000000002,0.0,0.657,12.39,0.9570000000000001,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.048,0.981,0.0,0.9999612406821967
