,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
640,0.0,1.4,0.0,0.0,0.0,1.524,0.0,0.0,0.59,0.0,0.0,0.0,1.41,5.829,0.0,0.0,1.619,0.0,4.748,0.0,0.0,0.013999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999954700876
641,0.0,0.01,0.0,0.0,0.0,0.0,1.767,0.0,0.0,0.0,0.0,2.395,6.247999999999999,7.614,0.762,0.5429999999999999,0.0,1.495,1.4669999999999999,0.0,0.0,0.0,0.34299999999999997,1.8330000000000002,1.329,0.0,0.0,0.9999999999998308
642,2.548,0.0,0.0,0.0,0.0,0.5329999999999999,3.248,0.314,0.0,0.0,0.0,0.0,2.571,7.595,0.013999999999999999,0.0,1.871,0.0,0.519,0.0,1.143,0.0,0.0,1.881,0.0,0.0,0.0,0.9999999999995024
644,2.4859999999999998,1.4709999999999999,0.0,0.0,0.0,0.0,5.005,0.0,0.0,0.0,0.0,0.281,4.567,13.328,2.224,2.338,0.0,0.41,0.0,0.0,1.624,0.0,0.0,1.952,1.6380000000000001,1.6380000000000001,0.0,0.9999999999999718
646,0.0,1.1,0.0,0.0,0.0,1.79,1.705,0.395,0.0,0.0,0.0,0.0,23.076,68.128,4.595,0.0,5.79,0.7240000000000001,0.0,1.0759999999999998,2.6860000000000004,3.552,0.0,0.0,1.124,2.505,0.0,0.9999992796221489
647,0.0,0.0,0.0,0.0,0.0,0.0,6.742999999999999,0.524,1.176,0.0,0.0,0.0,11.319,12.305,0.848,1.8619999999999999,0.0,0.0,0.0,0.0,0.7140000000000001,0.0,0.8240000000000001,1.219,0.7759999999999999,0.662,0.0,0.9999999999998248
648,0.0,0.0,1.4709999999999999,0.5329999999999999,0.43799999999999994,0.0,0.0,0.0,1.105,0.47600000000000003,0.924,1.5519999999999998,0.0,6.186,0.0,0.981,0.871,0.013999999999999999,0.0,0.0,0.319,0.633,0.0,1.057,0.0,1.714,0.0,0.9999714888104603
649,0.0,0.0,0.0,0.0,0.18100000000000002,0.086,4.405,0.0,0.0,0.0,1.195,1.229,8.362,21.965999999999998,4.433,4.071000000000001,1.4669999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148,4.709,0.0,0.999999999999982
650,0.0,2.938,0.386,0.0,0.0,0.0,9.995,0.01,0.0,2.395,0.0,0.0,27.314,24.066,1.867,1.052,0.0,0.23800000000000002,1.095,0.467,0.0,0.429,0.0,0.0,2.638,0.0,0.0,0.9999999999833002
651,0.013999999999999999,1.51,0.0,0.0,0.0,2.214,0.0,0.0,0.0,0.414,0.0,0.0,11.552,8.814,3.662,1.743,3.9139999999999997,1.5519999999999998,0.757,0.0,0.0,0.0,0.0,1.295,0.305,1.157,0.0,0.9999999999999625
652,2.681,0.305,0.0,0.324,0.0,0.0,4.676,0.0,0.0,0.0,0.0,0.0,3.986,17.552,1.038,1.095,2.19,0.0,0.0,0.0,0.0,0.0,2.7,1.367,0.0,4.309,0.519,0.9999999999998257
654,0.4,0.0,0.0,0.0,1.619,2.267,0.35700000000000004,0.0,0.0,0.0,0.0,0.0,4.567,5.9,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.9999999999995071
655,0.0,0.39,1.367,0.0,0.0,0.0,1.433,0.0,0.0,0.386,0.0,0.0,5.0,8.133,0.0,1.0,0.0,0.17600000000000002,0.0,2.233,0.0,0.33799999999999997,0.0,0.0,2.171,0.0,0.0,0.9999999999944249
656,0.0,1.4669999999999999,0.0,1.167,0.0,1.462,2.9760000000000004,0.0,0.0,0.0,0.0,0.0,9.171,14.057,0.905,2.3,3.571,0.0,0.0,0.467,0.0,3.395,0.0,0.22899999999999998,0.4,1.1520000000000001,0.0,0.9999999999994889
657,1.095,0.0,0.0,0.0,0.0,0.195,0.0,0.8140000000000001,0.0,0.0,0.0,0.0,12.514000000000001,12.895,2.2430000000000003,0.5429999999999999,0.34299999999999997,0.0,0.0,0.0,0.0,0.0,0.7859999999999999,0.586,0.6859999999999999,2.267,0.0,0.9999999999987823
658,3.367,0.0,0.0,0.0,0.0,0.8809999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.371,6.718999999999999,0.5760000000000001,0.0,0.0,0.0,0.0,0.17600000000000002,0.633,0.0,0.7,0.33299999999999996,0.0,0.0,0.0,0.9999999992732571
659,0.5379999999999999,0.8859999999999999,0.0,0.0,0.0,2.1,0.0,0.0,0.41,0.0,0.0,0.0,0.0,7.471,0.071,0.0,0.0,0.262,0.0,5.414,0.0,0.0,0.0,0.0,0.9620000000000001,1.033,0.0,0.9999999840452849
